"","x"
"121404",810078
"121405",810079
"121406",810080
"121407",810081
"121408",810142
"121409",810143
"121410",810144
"121411",810145
"121412",810146
"121413",810147
"121414",810148
"121415",810149
"121416",810150
"121417",810151
"121418",810152
"121419",810153
"121420",810154
"121421",810155
"121422",810156
"121423",810157
"121424",810158
"121425",810159
"121426",810160
"121427",810161
"121428",810162
"121429",810163
"121430",810164
"121431",810165
"121432",810166
"121433",810167
"121434",810168
"121435",810169
"121436",810170
"121437",810171
"121438",810172
"121439",810173
"121440",810174
"121441",810175
"121442",810176
"121443",810177
"121444",810178
"121445",810179
"121446",810180
"121447",810181
"121448",810182
"121449",810183
"121450",810184
"121451",810185
"121452",810186
"121453",810187
"121454",810188
"121455",810189
"121456",810190
"121457",810191
"121458",810192
"121459",810193
"121460",810194
"121461",810195
"121462",810196
"121463",810197
"121464",810198
"121465",810199
"121466",810200
"121467",810201
"121468",810202
"121469",810203
"121470",810204
"121471",810205
"121472",810206
"121473",810207
"121474",810208
"121475",810209
"121476",810210
"121477",810270
"121478",810271
"121479",810272
"121480",810273
"121481",810274
"121482",810275
"121483",810276
"121484",810277
"121485",810278
"121486",810279
"121487",810280
"121488",810281
"121489",810282
"121490",810283
"121491",810284
"121492",810285
"121493",810286
"121494",810287
"121495",810288
"121496",810289
"121497",810290
"121498",810291
"121499",810292
"121500",810293
"121501",810294
"121502",810295
"121503",810296
"121504",810297
"121505",810298
"121506",810299
"121507",810300
"121508",810301
"121509",810302
"121510",810303
"121511",810304
"121512",810305
"121513",810306
"121514",810307
"121515",810308
"121516",810309
"121517",810310
"121518",810311
"121519",810312
"121520",810313
"121521",810314
"121522",810315
"121523",810316
"121524",810317
"121525",810318
"121526",810319
"121527",810320
"121528",810321
"121529",810322
"121530",810323
"121531",810324
"121532",810325
"121533",810326
"121534",810327
"121535",810328
"121536",810329
"121537",810330
"121538",810331
"121539",810332
"121540",810333
"121541",810334
"121542",810335
"121543",810336
"121544",810337
"121545",810338
"121546",810398
"121547",810399
"121548",810400
"121549",810401
"121550",810402
"121551",810403
"121552",810404
"121553",810405
"121554",810406
"121555",810407
"121556",810408
"121557",810409
"121558",810410
"121559",810411
"121560",810412
"121561",810413
"121562",810414
"121563",810415
"121564",810416
"121565",810417
"121566",810418
"121567",810419
"121568",810420
"121569",810421
"121570",810422
"121571",810423
"121572",810424
"121573",810425
"121574",810426
"121575",810427
"121576",810428
"121577",810429
"121578",810430
"121579",810431
"121580",810432
"121581",810433
"121582",810434
"121583",810435
"121584",810436
"121585",810437
"121586",810438
"121587",810439
"121588",810440
"121589",810441
"121590",810442
"121591",810443
"121592",810444
"121593",810445
"121594",810446
"121595",810447
"121596",810448
"121597",810449
"121598",810450
"121599",810451
"121600",810452
"121601",810453
"121602",810454
"121603",810455
"121604",810456
"121605",810457
"121606",810458
"121607",810459
"121608",810460
"121609",810461
"121610",810462
"121611",810463
"121612",810464
"121613",810465
"121614",810466
"121615",810467
"121616",810526
"121617",810527
"121618",810528
"121619",810529
"121620",810530
"121621",810531
"121622",810532
"121623",810533
"121624",810534
"121625",810535
"121626",810536
"121627",810537
"121628",810538
"121629",810539
"121630",810540
"121631",810541
"121632",810542
"121633",810543
"121634",810544
"121635",810545
"121636",810546
"121637",810547
"121638",810548
"121639",810549
"121640",810550
"121641",810551
"121642",810552
"121643",810553
"121644",810554
"121645",810555
"121646",810556
"121647",810557
"121648",810558
"121649",810559
"121650",810560
"121651",810561
"121652",810562
"121653",810563
"121654",810564
"121655",810565
"121656",810566
"121657",810567
"121658",810568
"121659",810569
"121660",810570
"121661",810571
"121662",810572
"121663",810573
"121664",810574
"121665",810575
"121666",810576
"121667",810577
"121668",810578
"121669",810579
"121670",810580
"121671",810581
"121672",810582
"121673",810583
"121674",810584
"121675",810585
"121676",810586
"121677",810587
"121678",810588
"121679",810589
"121680",810590
"121681",810591
"121682",810592
"121683",810593
"121684",810594
"121685",810595
"121686",810655
"121687",810656
"121688",810657
"121689",810658
"121690",810659
"121691",810660
"121692",810661
"121693",810662
"121694",810663
"121695",810664
"121696",810665
"121697",810666
"121698",810667
"121699",810668
"121700",810669
"121701",810670
"121702",810671
"121703",810672
"121704",810673
"121705",810674
"121706",810675
"121707",810676
"121708",810677
"121709",810678
"121710",810679
"121711",810680
"121712",810681
"121713",810682
"121714",810683
"121715",810684
"121716",810685
"121717",810686
"121718",810687
"121719",810688
"121720",810689
"121721",810690
"121722",810691
"121723",810692
"121724",810693
"121725",810694
"121726",810695
"121727",810696
"121728",810697
"121729",810698
"121730",810699
"121731",810700
"121732",810701
"121733",810702
"121734",810703
"121735",810704
"121736",810705
"121737",810706
"121738",810707
"121739",810708
"121740",810709
"121741",810710
"121742",810711
"121743",810712
"121744",810713
"121745",810714
"121746",810715
"121747",810716
"121748",810717
"121749",810718
"121750",810719
"121751",810720
"121752",810721
"121753",810722
"121754",810723
"121755",810782
"121756",810783
"121757",810784
"121758",810785
"121759",810786
"121760",810787
"121761",810788
"121762",810789
"121763",810790
"121764",810791
"121765",810792
"121766",810793
"121767",810794
"121768",810795
"121769",810796
"121770",810797
"121771",810798
"121772",810799
"121773",810800
"121774",810801
"121775",810802
"121776",810803
"121777",810804
"121778",810805
"121779",810806
"121780",810807
"121781",810808
"121782",810809
"121783",810810
"121784",810811
"121785",810812
"121786",810813
"121787",810814
"121788",810815
"121789",810816
"121790",810817
"121791",810818
"121792",810819
"121793",810820
"121794",810821
"121795",810822
"121796",810823
"121797",810824
"121798",810825
"121799",810826
"121800",810827
"121801",810828
"121802",810829
"121803",810830
"121804",810831
"121805",810832
"121806",810833
"121807",810834
"121808",810835
"121809",810836
"121810",810837
"121811",810838
"121812",810839
"121813",810840
"121814",810841
"121815",810842
"121816",810843
"121817",810844
"121818",810845
"121819",810846
"121820",810847
"121821",810848
"121822",810849
"121823",810850
"121824",810851
"121825",810910
"121826",810911
"121827",810912
"121828",810913
"121829",810914
"121830",810915
"121831",810916
"121832",810917
"121833",810918
"121834",810919
"121835",810920
"121836",810921
"121837",810922
"121838",810923
"121839",810924
"121840",810925
"121841",810926
"121842",810927
"121843",810928
"121844",810929
"121845",810930
"121846",810931
"121847",810932
"121848",810933
"121849",810934
"121850",810935
"121851",810936
"121852",810937
"121853",810938
"121854",810939
"121855",810940
"121856",810941
"121857",810942
"121858",810943
"121859",810944
"121860",810945
"121861",810946
"121862",810947
"121863",810948
"121864",810949
"121865",810950
"121866",810951
"121867",810952
"121868",810953
"121869",810954
"121870",810955
"121871",810956
"121872",810957
"121873",810958
"121874",810959
"121875",810960
"121876",810961
"121877",810962
"121878",810963
"121879",810964
"121880",810965
"121881",810966
"121882",810967
"121883",810968
"121884",810969
"121885",810970
"121886",810971
"121887",810972
"121888",810973
"121889",810974
"121890",810975
"121891",810976
"121892",810977
"121893",810978
"121894",811038
"121895",811039
"121896",811040
"121897",811041
"121898",811042
"121899",811043
"121900",811044
"121901",811045
"121902",811046
"121903",811047
"121904",811048
"121905",811049
"121906",811050
"121907",811051
"121908",811052
"121909",811053
"121910",811054
"121911",811055
"121912",811056
"121913",811057
"121914",811058
"121915",811059
"121916",811060
"121917",811061
"121918",811062
"121919",811063
"121920",811064
"121921",811065
"121922",811066
"121923",811067
"121924",811068
"121925",811069
"121926",811070
"121927",811071
"121928",811072
"121929",811073
"121930",811074
"121931",811075
"121932",811076
"121933",811077
"121934",811078
"121935",811079
"121936",811080
"121937",811081
"121938",811082
"121939",811083
"121940",811084
"121941",811085
"121942",811086
"121943",811087
"121944",811088
"121945",811089
"121946",811090
"121947",811091
"121948",811092
"121949",811093
"121950",811094
"121951",811095
"121952",811096
"121953",811097
"121954",811098
"121955",811099
"121956",811100
"121957",811101
"121958",811102
"121959",811103
"121960",811104
"121961",811105
"121962",811106
"121963",811166
"121964",811167
"121965",811168
"121966",811169
"121967",811170
"121968",811171
"121969",811172
"121970",811173
"121971",811174
"121972",811175
"121973",811176
"121974",811177
"121975",811178
"121976",811179
"121977",811180
"121978",811181
"121979",811182
"121980",811183
"121981",811184
"121982",811185
"121983",811186
"121984",811187
"121985",811188
"121986",811189
"121987",811190
"121988",811191
"121989",811192
"121990",811193
"121991",811194
"121992",811195
"121993",811196
"121994",811197
"121995",811198
"121996",811199
"121997",811200
"121998",811201
"121999",811202
"122000",811203
"122001",811204
"122002",811205
"122003",811206
"122004",811207
"122005",811208
"122006",811209
"122007",811210
"122008",811211
"122009",811212
"122010",811213
"122011",811214
"122012",811215
"122013",811216
"122014",811217
"122015",811218
"122016",811219
"122017",811220
"122018",811221
"122019",811222
"122020",811223
"122021",811224
"122022",811225
"122023",811226
"122024",811227
"122025",811228
"122026",811229
"122027",811230
"122028",811231
"122029",811232
"122030",811233
"122031",811294
"122032",811295
"122033",811296
"122034",811297
"122035",811298
"122036",811299
"122037",811300
"122038",811301
"122039",811302
"122040",811303
"122041",811304
"122042",811305
"122043",811306
"122044",811307
"122045",811308
"122046",811309
"122047",811310
"122048",811311
"122049",811312
"122050",811313
"122051",811314
"122052",811315
